dependent,independent,alpha,adj_r2
LINKUSDT,"['DOGEUSDT', 'LTCUSDT']",1.668153912565285,0.6251786322739865
LINKUSDT,"['LTCUSDT', 'DOGEUSDT']",1.668153912563159,0.6251786322739903
LTCUSDT,"['DOGEUSDT', 'LINKUSDT']",25.51213189678366,0.6757827197142661
LTCUSDT,"['LINKUSDT', 'DOGEUSDT']",25.51213189678538,0.6757827197142674
DOGEUSDT,"['LINKUSDT', 'XLMUSDT']",0.08914531708146106,0.40959736597487806
DOGEUSDT,"['XLMUSDT', 'LINKUSDT']",0.0891453170814735,0.4095973659748793
LINKUSDT,"['DOGEUSDT', 'XLMUSDT']",11.665640508254741,0.557510931618713
LINKUSDT,"['XLMUSDT', 'DOGEUSDT']",11.665640508255034,0.557510931618711
XLMUSDT,"['DOGEUSDT', 'LINKUSDT']",-0.1849790478358041,0.6597083843936555
XLMUSDT,"['LINKUSDT', 'DOGEUSDT']",-0.18497904783579702,0.6597083843936551
DOGEUSDT,"['LINKUSDT', 'AVAXUSDT']",0.006161320461660908,0.2322856530673505
DOGEUSDT,"['AVAXUSDT', 'LINKUSDT']",0.006161320461663396,0.23228565306735127
LINKUSDT,"['DOGEUSDT', 'AVAXUSDT']",3.918036889900695,0.5471392510148182
LINKUSDT,"['AVAXUSDT', 'DOGEUSDT']",3.9180368899008124,0.5471392510148193
AVAXUSDT,"['DOGEUSDT', 'LINKUSDT']",11.250313617340495,0.4775674073003784
AVAXUSDT,"['LINKUSDT', 'DOGEUSDT']",11.25031361734133,0.47756740730037794
DOGEUSDT,"['SOLUSDT', 'WBTC']",-0.021403379489171922,0.7168740886329996
DOGEUSDT,"['WBTC', 'SOLUSDT']",-0.021403379489419113,0.7168740886330058
SOLUSDT,"['DOGEUSDT', 'WBTC']",98.58813033144003,0.7098602274139603
SOLUSDT,"['WBTC', 'DOGEUSDT']",98.58813033144308,0.7098602274139605
WBTC,"['DOGEUSDT', 'SOLUSDT']",1.0403214040609488,0.07985745981419778
WBTC,"['SOLUSDT', 'DOGEUSDT']",1.0403214040609556,0.0798574598141989
DOGEUSDT,"['SOLUSDT', 'XRPUSDT']",-0.15079022479265158,0.7873182365211497
DOGEUSDT,"['XRPUSDT', 'SOLUSDT']",-0.15079022479264573,0.787318236521149
SOLUSDT,"['DOGEUSDT', 'XRPUSDT']",99.31334927930548,0.7314662930726061
SOLUSDT,"['XRPUSDT', 'DOGEUSDT']",99.31334927930442,0.7314662930726055
XRPUSDT,"['DOGEUSDT', 'SOLUSDT']",1.0947152093964143,0.3499622285646723
XRPUSDT,"['SOLUSDT', 'DOGEUSDT']",1.0947152093962118,0.34996222856467374
DOGEUSDT,"['SOLUSDT', 'BCHUSDT']",-0.11801934488075494,0.7098777599522317
DOGEUSDT,"['BCHUSDT', 'SOLUSDT']",-0.11801934488076468,0.7098777599522288
SOLUSDT,"['DOGEUSDT', 'BCHUSDT']",107.66891235449623,0.7098666387842053
SOLUSDT,"['BCHUSDT', 'DOGEUSDT']",107.66891235443646,0.7098666387842026
BCHUSDT,"['DOGEUSDT', 'SOLUSDT']",0.9894538266467393,0.0005242479075927564
BCHUSDT,"['SOLUSDT', 'DOGEUSDT']",0.9894538266467251,0.0005242479075934225
DOGEUSDT,"['SOLUSDT', 'DAIUSDT']",-0.11801934488075494,0.7098777599522317
DOGEUSDT,"['DAIUSDT', 'SOLUSDT']",-0.11801934488076468,0.7098777599522288
SOLUSDT,"['DOGEUSDT', 'DAIUSDT']",107.66891235449623,0.7098666387842053
SOLUSDT,"['DAIUSDT', 'DOGEUSDT']",107.66891235443646,0.7098666387842026
DAIUSDT,"['DOGEUSDT', 'SOLUSDT']",0.9894538266467393,0.0005242479075927564
DAIUSDT,"['SOLUSDT', 'DOGEUSDT']",0.9894538266467251,0.0005242479075934225
DOGEUSDT,"['SOLUSDT', 'LTCUSDT']",-0.22772969774292995,0.7843450343932815
DOGEUSDT,"['LTCUSDT', 'SOLUSDT']",-0.227729697742919,0.7843450343932834
SOLUSDT,"['DOGEUSDT', 'LTCUSDT']",115.4441921759534,0.7245459031609431
SOLUSDT,"['LTCUSDT', 'DOGEUSDT']",115.4441921759655,0.724545903160942
LTCUSDT,"['DOGEUSDT', 'SOLUSDT']",80.49227718796824,0.3695073537269976
LTCUSDT,"['SOLUSDT', 'DOGEUSDT']",80.49227718796271,0.36950735372699095
DOGEUSDT,"['SOLUSDT', 'XLMUSDT']",-0.14343493399356375,0.8080133445497382
DOGEUSDT,"['XLMUSDT', 'SOLUSDT']",-0.14343493399355994,0.8080133445497377
SOLUSDT,"['DOGEUSDT', 'XLMUSDT']",99.38239985703962,0.7328998977709276
SOLUSDT,"['XLMUSDT', 'DOGEUSDT']",99.38239985703805,0.7328998977709271
XLMUSDT,"['DOGEUSDT', 'SOLUSDT']",0.16161909053408496,0.45644721009056133
XLMUSDT,"['SOLUSDT', 'DOGEUSDT']",0.16161909053404927,0.45644721009055966
DOGEUSDT,"['SOLUSDT', 'AVAXUSDT']",-0.1768332299707749,0.7166178242902583
DOGEUSDT,"['AVAXUSDT', 'SOLUSDT']",-0.17683322997077788,0.7166178242902581
SOLUSDT,"['DOGEUSDT', 'AVAXUSDT']",94.90485377044183,0.7104885610905285
SOLUSDT,"['AVAXUSDT', 'DOGEUSDT']",94.90485377044544,0.7104885610905303
AVAXUSDT,"['DOGEUSDT', 'SOLUSDT']",26.439734758413607,0.1162075589672461
AVAXUSDT,"['SOLUSDT', 'DOGEUSDT']",26.43973475841232,0.11620755896723833
DOGEUSDT,"['WBTC', 'XRPUSDT']",0.44463735340852956,0.3472021416875609
DOGEUSDT,"['XRPUSDT', 'WBTC']",0.4446373534092808,0.34720214168756225
WBTC,"['DOGEUSDT', 'XRPUSDT']",1.0391479393759595,0.08231841560512043
WBTC,"['XRPUSDT', 'DOGEUSDT']",1.0391479393759633,0.0823184156051211
XRPUSDT,"['DOGEUSDT', 'WBTC']",-0.45823880650529214,0.2995390012688587
XRPUSDT,"['WBTC', 'DOGEUSDT']",-0.4582388065039693,0.29953900126886024
DOGEUSDT,"['WBTC', 'BCHUSDT']",0.8569144529732693,0.0807281790370784
DOGEUSDT,"['BCHUSDT', 'WBTC']",0.8569144529742234,0.08072817903707696
WBTC,"['DOGEUSDT', 'BCHUSDT']",1.2339720837907096,0.08084679027429442
WBTC,"['BCHUSDT', 'DOGEUSDT']",1.2339720837904358,0.08084679027427089
BCHUSDT,"['DOGEUSDT', 'WBTC']",0.9949172813052184,0.0015768141718097706
BCHUSDT,"['WBTC', 'DOGEUSDT']",0.9949172813053431,0.001576814171827312
DOGEUSDT,"['WBTC', 'DAIUSDT']",0.8569144529732693,0.0807281790370784
DOGEUSDT,"['DAIUSDT', 'WBTC']",0.8569144529742234,0.08072817903707696
WBTC,"['DOGEUSDT', 'DAIUSDT']",1.2339720837907096,0.08084679027429442
WBTC,"['DAIUSDT', 'DOGEUSDT']",1.2339720837904358,0.08084679027427089
DAIUSDT,"['DOGEUSDT', 'WBTC']",0.9949172813052184,0.0015768141718097706
DAIUSDT,"['WBTC', 'DOGEUSDT']",0.9949172813053431,0.001576814171827312
DOGEUSDT,"['WBTC', 'LTCUSDT']",0.2249847331298174,0.36742913800456833
DOGEUSDT,"['LTCUSDT', 'WBTC']",0.22498473313049694,0.3674291380045641
WBTC,"['DOGEUSDT', 'LTCUSDT']",1.0467155779703223,0.08063652040786773
WBTC,"['LTCUSDT', 'DOGEUSDT']",1.046715577970312,0.0806365204078564
LTCUSDT,"['DOGEUSDT', 'WBTC']",70.67747501621619,0.3364552852081617
LTCUSDT,"['WBTC', 'DOGEUSDT']",70.67747501619874,0.3364552852081616
DOGEUSDT,"['WBTC', 'XLMUSDT']",0.34839282334977983,0.43805813195560694
DOGEUSDT,"['XLMUSDT', 'WBTC']",0.34839282335036265,0.4380581319556014
WBTC,"['DOGEUSDT', 'XLMUSDT']",1.039892761093471,0.07985841601874699
WBTC,"['XLMUSDT', 'DOGEUSDT']",1.0398927610934559,0.07985841601874089
XLMUSDT,"['DOGEUSDT', 'WBTC']",0.026478712876768756,0.40956174239682475
XLMUSDT,"['WBTC', 'DOGEUSDT']",0.026478712876742538,0.4095617423968254
DOGEUSDT,"['WBTC', 'AVAXUSDT']",0.3603573461813562,0.1478957849891741
DOGEUSDT,"['AVAXUSDT', 'WBTC']",0.36035734618198034,0.147895784989175
WBTC,"['DOGEUSDT', 'AVAXUSDT']",1.0918687757399108,0.13807996006018786
WBTC,"['AVAXUSDT', 'DOGEUSDT']",1.0918687757399037,0.13807996006018042
AVAXUSDT,"['DOGEUSDT', 'WBTC']",64.2114274912201,0.170333241380357
AVAXUSDT,"['WBTC', 'DOGEUSDT']",64.21142749113984,0.17033324138036088
DOGEUSDT,"['XRPUSDT', 'BCHUSDT']",0.2681128091893222,0.297959465123664
DOGEUSDT,"['BCHUSDT', 'XRPUSDT']",0.26811280918946595,0.297959465123664
XRPUSDT,"['DOGEUSDT', 'BCHUSDT']",-0.07537548664792773,0.29766734415302465
XRPUSDT,"['BCHUSDT', 'DOGEUSDT']",-0.07537548664879748,0.2976673441530244
BCHUSDT,"['DOGEUSDT', 'XRPUSDT']",0.9891990703816709,0.0005118045069053556
BCHUSDT,"['XRPUSDT', 'DOGEUSDT']",0.9891990703816742,0.0005118045068988053
DOGEUSDT,"['XRPUSDT', 'DAIUSDT']",0.2681128091893222,0.297959465123664
DOGEUSDT,"['DAIUSDT', 'XRPUSDT']",0.26811280918946595,0.297959465123664
XRPUSDT,"['DOGEUSDT', 'DAIUSDT']",-0.07537548664792773,0.29766734415302465
XRPUSDT,"['DAIUSDT', 'DOGEUSDT']",-0.07537548664879748,0.2976673441530244
DAIUSDT,"['DOGEUSDT', 'XRPUSDT']",0.9891990703816709,0.0005118045069053556
DAIUSDT,"['XRPUSDT', 'DOGEUSDT']",0.9891990703816742,0.0005118045068988053
DOGEUSDT,"['XRPUSDT', 'LTCUSDT']",-0.014932273083058362,0.34340995909296046
DOGEUSDT,"['LTCUSDT', 'XRPUSDT']",-0.014932273083078058,0.3434099590929608
XRPUSDT,"['DOGEUSDT', 'LTCUSDT']",-2.016199577110232,0.7540761573855572
XRPUSDT,"['LTCUSDT', 'DOGEUSDT']",-2.0161995771105863,0.7540761573855561
LTCUSDT,"['DOGEUSDT', 'XRPUSDT']",59.62416364635831,0.7674632277002521
LTCUSDT,"['XRPUSDT', 'DOGEUSDT']",59.624163646358596,0.7674632277002522
DOGEUSDT,"['XRPUSDT', 'XLMUSDT']",0.08871922125103562,0.4304661208310432
DOGEUSDT,"['XLMUSDT', 'XRPUSDT']",0.0887192212510508,0.4304661208310374
XRPUSDT,"['DOGEUSDT', 'XLMUSDT']",0.011570270194447757,0.8760065499663932
XRPUSDT,"['XLMUSDT', 'DOGEUSDT']",0.011570270194564697,0.8760065499663926
XLMUSDT,"['DOGEUSDT', 'XRPUSDT']",0.0026180580483648984,0.8957618647852252
XLMUSDT,"['XRPUSDT', 'DOGEUSDT']",0.0026180580483653676,0.8957618647852251
DOGEUSDT,"['XRPUSDT', 'AVAXUSDT']",0.02587102447931068,0.3608768700206354
DOGEUSDT,"['AVAXUSDT', 'XRPUSDT']",0.02587102447930409,0.3608768700206356
XRPUSDT,"['DOGEUSDT', 'AVAXUSDT']",0.21767203303005722,0.2980804216417543
XRPUSDT,"['AVAXUSDT', 'DOGEUSDT']",0.21767203303011584,0.2980804216417562
AVAXUSDT,"['DOGEUSDT', 'XRPUSDT']",28.391800479646463,0.1148189143978432
AVAXUSDT,"['XRPUSDT', 'DOGEUSDT']",28.39180047964647,0.11481891439784386
DOGEUSDT,"['BCHUSDT', 'DAIUSDT']",0.3648731094241409,0.0004990431334459533
DOGEUSDT,"['DAIUSDT', 'BCHUSDT']",0.3648731094241409,0.0004990431334459533
BCHUSDT,"['DOGEUSDT', 'DAIUSDT']",8.39051050860462e-14,1.0
BCHUSDT,"['DAIUSDT', 'DOGEUSDT']",-1.841553385478756e-12,1.0
DAIUSDT,"['DOGEUSDT', 'BCHUSDT']",8.39051050860462e-14,1.0
DAIUSDT,"['BCHUSDT', 'DOGEUSDT']",-1.841553385478756e-12,1.0
DOGEUSDT,"['BCHUSDT', 'LTCUSDT']",0.14757643636089982,0.33639401862945373
DOGEUSDT,"['LTCUSDT', 'BCHUSDT']",0.14757643636058007,0.3363940186294515
BCHUSDT,"['DOGEUSDT', 'LTCUSDT']",0.9885807328835161,0.0007534737105078237
BCHUSDT,"['LTCUSDT', 'DOGEUSDT']",0.9885807328834875,0.0007534737105082678
LTCUSDT,"['DOGEUSDT', 'BCHUSDT']",37.51746372074079,0.33605998526623315
LTCUSDT,"['BCHUSDT', 'DOGEUSDT']",37.51746372066168,0.33605998526622993
DOGEUSDT,"['BCHUSDT', 'XLMUSDT']",0.29086436064126886,0.4100487567908281
DOGEUSDT,"['XLMUSDT', 'BCHUSDT']",0.2908643606410402,0.4100487567908281
BCHUSDT,"['DOGEUSDT', 'XLMUSDT']",0.9891642556076033,0.0008251722114267501
BCHUSDT,"['XLMUSDT', 'DOGEUSDT']",0.9891642556075932,0.0008251722114297477
XLMUSDT,"['DOGEUSDT', 'BCHUSDT']",-0.15205076566873585,0.40975194272788085
XLMUSDT,"['BCHUSDT', 'DOGEUSDT']",-0.1520507656690887,0.40975194272788185
DOGEUSDT,"['BCHUSDT', 'AVAXUSDT']",0.41257636356103156,0.11588139823389165
DOGEUSDT,"['AVAXUSDT', 'BCHUSDT']",0.41257636356058347,0.11588139823388321
BCHUSDT,"['DOGEUSDT', 'AVAXUSDT']",0.9870321093783809,0.004453423108136345
BCHUSDT,"['AVAXUSDT', 'DOGEUSDT']",0.9870321093783754,0.0044534231081380105
AVAXUSDT,"['DOGEUSDT', 'BCHUSDT']",-22.648272351206277,0.11779087528280785
AVAXUSDT,"['BCHUSDT', 'DOGEUSDT']",-22.648272351297983,0.11779087528281595
DOGEUSDT,"['DAIUSDT', 'LTCUSDT']",0.14757643636089982,0.33639401862945373
DOGEUSDT,"['LTCUSDT', 'DAIUSDT']",0.14757643636058007,0.3363940186294515
DAIUSDT,"['DOGEUSDT', 'LTCUSDT']",0.9885807328835161,0.0007534737105078237
DAIUSDT,"['LTCUSDT', 'DOGEUSDT']",0.9885807328834875,0.0007534737105082678
LTCUSDT,"['DOGEUSDT', 'DAIUSDT']",37.51746372074079,0.33605998526623315
LTCUSDT,"['DAIUSDT', 'DOGEUSDT']",37.51746372066168,0.33605998526622993
DOGEUSDT,"['DAIUSDT', 'XLMUSDT']",0.29086436064126886,0.4100487567908281
DOGEUSDT,"['XLMUSDT', 'DAIUSDT']",0.2908643606410402,0.4100487567908281
DAIUSDT,"['DOGEUSDT', 'XLMUSDT']",0.9891642556076033,0.0008251722114267501
DAIUSDT,"['XLMUSDT', 'DOGEUSDT']",0.9891642556075932,0.0008251722114297477
XLMUSDT,"['DOGEUSDT', 'DAIUSDT']",-0.15205076566873585,0.40975194272788085
XLMUSDT,"['DAIUSDT', 'DOGEUSDT']",-0.1520507656690887,0.40975194272788185
DOGEUSDT,"['DAIUSDT', 'AVAXUSDT']",0.41257636356103156,0.11588139823389165
DOGEUSDT,"['AVAXUSDT', 'DAIUSDT']",0.41257636356058347,0.11588139823388321
DAIUSDT,"['DOGEUSDT', 'AVAXUSDT']",0.9870321093783809,0.004453423108136345
DAIUSDT,"['AVAXUSDT', 'DOGEUSDT']",0.9870321093783754,0.0044534231081380105
AVAXUSDT,"['DOGEUSDT', 'DAIUSDT']",-22.648272351206277,0.11779087528280785
AVAXUSDT,"['DAIUSDT', 'DOGEUSDT']",-22.648272351297983,0.11779087528281595
DOGEUSDT,"['LTCUSDT', 'XLMUSDT']",0.052930902633653756,0.4147721599275682
DOGEUSDT,"['XLMUSDT', 'LTCUSDT']",0.052930902633664796,0.41477215992756367
LTCUSDT,"['DOGEUSDT', 'XLMUSDT']",59.74166614851239,0.7171227305241485
LTCUSDT,"['XLMUSDT', 'DOGEUSDT']",59.741666148513794,0.7171227305241489
XLMUSDT,"['DOGEUSDT', 'LTCUSDT']",-0.26944861433592426,0.7485017678199417
XLMUSDT,"['LTCUSDT', 'DOGEUSDT']",-0.2694486143359648,0.7485017678199442
DOGEUSDT,"['LTCUSDT', 'AVAXUSDT']",-0.07315343715147513,0.3442613418298909
DOGEUSDT,"['AVAXUSDT', 'LTCUSDT']",-0.0731534371514441,0.3442613418298913
LTCUSDT,"['DOGEUSDT', 'AVAXUSDT']",44.96292483080785,0.4040842732961897
LTCUSDT,"['AVAXUSDT', 'DOGEUSDT']",44.96292483080896,0.40408427329619057
AVAXUSDT,"['DOGEUSDT', 'LTCUSDT']",18.017554800431384,0.2052352213524815
AVAXUSDT,"['LTCUSDT', 'DOGEUSDT']",18.01755480042944,0.20523522135248118
DOGEUSDT,"['XLMUSDT', 'AVAXUSDT']",0.04849854971861969,0.42629921912295565
DOGEUSDT,"['AVAXUSDT', 'XLMUSDT']",0.04849854971861686,0.4262992191229561
XLMUSDT,"['DOGEUSDT', 'AVAXUSDT']",-0.033820827148052235,0.42626354927558785
XLMUSDT,"['AVAXUSDT', 'DOGEUSDT']",-0.0338208271480422,0.42626354927558996
AVAXUSDT,"['DOGEUSDT', 'XLMUSDT']",28.01766327166753,0.1393445516142966
AVAXUSDT,"['XLMUSDT', 'DOGEUSDT']",28.01766327166748,0.1393445516142947
LINKUSDT,"['SOLUSDT', 'WBTC']",25.387526954049907,0.12898703483006824
LINKUSDT,"['WBTC', 'SOLUSDT']",25.387526954019258,0.12898703483006668
SOLUSDT,"['LINKUSDT', 'WBTC']",222.1661093985718,0.11860978913861786
SOLUSDT,"['WBTC', 'LINKUSDT']",222.16610939834922,0.11860978913861309
WBTC,"['LINKUSDT', 'SOLUSDT']",1.1023401263817219,0.09635386235171739
WBTC,"['SOLUSDT', 'LINKUSDT']",1.1023401263817165,0.09635386235172216
LINKUSDT,"['SOLUSDT', 'XRPUSDT']",11.245681619598837,0.5124562897087922
LINKUSDT,"['XRPUSDT', 'SOLUSDT']",11.24568161959883,0.5124562897087934
SOLUSDT,"['LINKUSDT', 'XRPUSDT']",127.93315882229263,0.12103322239352032
SOLUSDT,"['XRPUSDT', 'LINKUSDT']",127.93315882229047,0.1210332223935191
XRPUSDT,"['LINKUSDT', 'SOLUSDT']",-1.5370247784887865,0.5243142046389238
XRPUSDT,"['SOLUSDT', 'LINKUSDT']",-1.5370247784887994,0.5243142046389241
LINKUSDT,"['SOLUSDT', 'BCHUSDT']",-15.73241070071357,0.09496008357600161
LINKUSDT,"['BCHUSDT', 'SOLUSDT']",-15.732410700760651,0.09496008357599717
SOLUSDT,"['LINKUSDT', 'BCHUSDT']",253.0786271621344,0.09258524450286598
SOLUSDT,"['BCHUSDT', 'LINKUSDT']",253.07862716228283,0.09258524450286543
BCHUSDT,"['LINKUSDT', 'SOLUSDT']",0.9880183939903463,0.0046925400025449315
BCHUSDT,"['SOLUSDT', 'LINKUSDT']",0.9880183939903439,0.004692540002562584
LINKUSDT,"['SOLUSDT', 'DAIUSDT']",-15.73241070071357,0.09496008357600161
LINKUSDT,"['DAIUSDT', 'SOLUSDT']",-15.732410700760651,0.09496008357599717
SOLUSDT,"['LINKUSDT', 'DAIUSDT']",253.0786271621344,0.09258524450286598
SOLUSDT,"['DAIUSDT', 'LINKUSDT']",253.07862716228283,0.09258524450286543
DAIUSDT,"['LINKUSDT', 'SOLUSDT']",0.9880183939903463,0.0046925400025449315
DAIUSDT,"['SOLUSDT', 'LINKUSDT']",0.9880183939903439,0.004692540002562584
LINKUSDT,"['SOLUSDT', 'LTCUSDT']",1.65382275095445,0.6243543939575402
LINKUSDT,"['LTCUSDT', 'SOLUSDT']",1.6538227509526824,0.6243543939575411
SOLUSDT,"['LINKUSDT', 'LTCUSDT']",95.38891001476537,0.15183412342070812
SOLUSDT,"['LTCUSDT', 'LINKUSDT']",95.38891001475388,0.15183412342070934
LTCUSDT,"['LINKUSDT', 'SOLUSDT']",15.6923217620472,0.6494119077844913
LTCUSDT,"['SOLUSDT', 'LINKUSDT']",15.692321762045973,0.6494119077844918
LINKUSDT,"['SOLUSDT', 'XLMUSDT']",11.95899267354029,0.5577095643509038
LINKUSDT,"['XLMUSDT', 'SOLUSDT']",11.958992673540854,0.5577095643509045
SOLUSDT,"['LINKUSDT', 'XLMUSDT']",137.861058719556,0.1789751545654894
SOLUSDT,"['XLMUSDT', 'LINKUSDT']",137.86105871955894,0.17897515456549173
XLMUSDT,"['LINKUSDT', 'SOLUSDT']",-0.26862681363441976,0.6002610023339761
XLMUSDT,"['SOLUSDT', 'LINKUSDT']",-0.26862681363442475,0.6002610023339754
LINKUSDT,"['SOLUSDT', 'AVAXUSDT']",3.3160146416140934,0.4862314107818956
LINKUSDT,"['AVAXUSDT', 'SOLUSDT']",3.3160146416144785,0.4862314107818957
SOLUSDT,"['LINKUSDT', 'AVAXUSDT']",105.82995274448287,0.11019319545052653
SOLUSDT,"['AVAXUSDT', 'LINKUSDT']",105.82995274448297,0.11019319545052908
AVAXUSDT,"['LINKUSDT', 'SOLUSDT']",8.242002258439921,0.48850241665946537
AVAXUSDT,"['SOLUSDT', 'LINKUSDT']",8.24200225843937,0.48850241665946625
LINKUSDT,"['WBTC', 'XRPUSDT']",25.212419109714098,0.5412415909399673
LINKUSDT,"['XRPUSDT', 'WBTC']",25.212419109740807,0.5412415909399635
WBTC,"['LINKUSDT', 'XRPUSDT']",1.0813429089899658,0.07915256757417988
WBTC,"['XRPUSDT', 'LINKUSDT']",1.0813429089899569,0.07915256757417255
XRPUSDT,"['LINKUSDT', 'WBTC']",-2.3000298630514324,0.5139228226839287
XRPUSDT,"['WBTC', 'LINKUSDT']",-2.3000298630492235,0.5139228226839259
LINKUSDT,"['WBTC', 'BCHUSDT']",13.402870956043614,0.07055922380798241
LINKUSDT,"['BCHUSDT', 'WBTC']",13.40287095596717,0.07055922380799362
WBTC,"['LINKUSDT', 'BCHUSDT']",1.1334461767308994,0.06827630996609702
WBTC,"['BCHUSDT', 'LINKUSDT']",1.1334461767304878,0.0682763099660636
BCHUSDT,"['LINKUSDT', 'WBTC']",0.9886492895614385,0.0031991809055303966
BCHUSDT,"['WBTC', 'LINKUSDT']",0.988649289561563,0.003199180905486876
LINKUSDT,"['WBTC', 'DAIUSDT']",13.402870956043614,0.07055922380798241
LINKUSDT,"['DAIUSDT', 'WBTC']",13.40287095596717,0.07055922380799362
WBTC,"['LINKUSDT', 'DAIUSDT']",1.1334461767308994,0.06827630996609702
WBTC,"['DAIUSDT', 'LINKUSDT']",1.1334461767304878,0.0682763099660636
DAIUSDT,"['LINKUSDT', 'WBTC']",0.9886492895614385,0.0031991809055303966
DAIUSDT,"['WBTC', 'LINKUSDT']",0.988649289561563,0.003199180905486876
LINKUSDT,"['WBTC', 'LTCUSDT']",10.145470811036187,0.6377020127012194
LINKUSDT,"['LTCUSDT', 'WBTC']",10.14547081105614,0.6377020127012263
WBTC,"['LINKUSDT', 'LTCUSDT']",1.063434800332681,0.06919931249040434
WBTC,"['LTCUSDT', 'LINKUSDT']",1.0634348003326446,0.06919931249040101
LTCUSDT,"['LINKUSDT', 'WBTC']",18.82668555424177,0.6247308300583354
LTCUSDT,"['WBTC', 'LINKUSDT']",18.826685554260806,0.6247308300583369
LINKUSDT,"['WBTC', 'XLMUSDT']",20.802060797545515,0.5736559115052541
LINKUSDT,"['XLMUSDT', 'WBTC']",20.802060797563954,0.5736559115052517
WBTC,"['LINKUSDT', 'XLMUSDT']",1.0703192332315166,0.06852918214840298
WBTC,"['XLMUSDT', 'LINKUSDT']",1.070319233231503,0.06852918214839587
XLMUSDT,"['LINKUSDT', 'WBTC']",-0.21120054363615287,0.5576568575728404
XLMUSDT,"['WBTC', 'LINKUSDT']",-0.21120054363612,0.5576568575728411
LINKUSDT,"['WBTC', 'AVAXUSDT']",7.794431981451224,0.47915773420548935
LINKUSDT,"['AVAXUSDT', 'WBTC']",7.794431981454643,0.4791577342054878
WBTC,"['LINKUSDT', 'AVAXUSDT']",1.0896970994318869,0.10686838969989187
WBTC,"['AVAXUSDT', 'LINKUSDT']",1.0896970994318864,0.10686838969988333
AVAXUSDT,"['LINKUSDT', 'WBTC']",34.02803261024653,0.4992359420364557
AVAXUSDT,"['WBTC', 'LINKUSDT']",34.0280326101976,0.49923594203645416
LINKUSDT,"['XRPUSDT', 'BCHUSDT']",-13.970861228767264,0.5119860233389499
LINKUSDT,"['BCHUSDT', 'XRPUSDT']",-13.970861228814062,0.5119860233389503
XRPUSDT,"['LINKUSDT', 'BCHUSDT']",2.7704991392791,0.5105206332180294
XRPUSDT,"['BCHUSDT', 'LINKUSDT']",2.770499139285131,0.5105206332180261
BCHUSDT,"['LINKUSDT', 'XRPUSDT']",0.9852422819749516,0.007939657738470718
BCHUSDT,"['XRPUSDT', 'LINKUSDT']",0.9852422819749393,0.007939657738471939
LINKUSDT,"['XRPUSDT', 'DAIUSDT']",-13.970861228767264,0.5119860233389499
LINKUSDT,"['DAIUSDT', 'XRPUSDT']",-13.970861228814062,0.5119860233389503
XRPUSDT,"['LINKUSDT', 'DAIUSDT']",2.7704991392791,0.5105206332180294
XRPUSDT,"['DAIUSDT', 'LINKUSDT']",2.770499139285131,0.5105206332180261
DAIUSDT,"['LINKUSDT', 'XRPUSDT']",0.9852422819749516,0.007939657738470718
DAIUSDT,"['XRPUSDT', 'LINKUSDT']",0.9852422819749393,0.007939657738471939
LINKUSDT,"['XRPUSDT', 'LTCUSDT']",2.782506866577309,0.6274591813684408
LINKUSDT,"['LTCUSDT', 'XRPUSDT']",2.782506866575803,0.6274591813684398
XRPUSDT,"['LINKUSDT', 'LTCUSDT']",-2.0705027583864553,0.7533432988635396
XRPUSDT,"['LTCUSDT', 'LINKUSDT']",-2.0705027583867914,0.7533432988635393
LTCUSDT,"['LINKUSDT', 'XRPUSDT']",43.474729712502466,0.8116083883916497
LTCUSDT,"['XRPUSDT', 'LINKUSDT']",43.47472971250093,0.8116083883916496
LINKUSDT,"['XRPUSDT', 'XLMUSDT']",11.734375939447432,0.5594291974638328
LINKUSDT,"['XLMUSDT', 'XRPUSDT']",11.734375939447665,0.5594291974638328
XRPUSDT,"['LINKUSDT', 'XLMUSDT']",-0.14027981198386116,0.8720204339544746
XRPUSDT,"['XLMUSDT', 'LINKUSDT']",-0.14027981198368245,0.8720204339544744
XLMUSDT,"['LINKUSDT', 'XRPUSDT']",-0.029285308652765844,0.88486347172209
XLMUSDT,"['XRPUSDT', 'LINKUSDT']",-0.02928530865277028,0.8848634717220902
LINKUSDT,"['XRPUSDT', 'AVAXUSDT']",3.0669627997473636,0.8460499391789359
LINKUSDT,"['AVAXUSDT', 'XRPUSDT']",3.066962799746674,0.8460499391789359
XRPUSDT,"['LINKUSDT', 'AVAXUSDT']",-0.5293592051514661,0.7133726277348388
XRPUSDT,"['AVAXUSDT', 'LINKUSDT']",-0.5293592051514171,0.7133726277348383
AVAXUSDT,"['LINKUSDT', 'XRPUSDT']",2.8109311182071597,0.6955487208357132
AVAXUSDT,"['XRPUSDT', 'LINKUSDT']",2.8109311182058407,0.6955487208357154
LINKUSDT,"['BCHUSDT', 'DAIUSDT']",-7.537511363647882,0.0030595602247142084
LINKUSDT,"['DAIUSDT', 'BCHUSDT']",-7.537511363647882,0.0030595602247142084
BCHUSDT,"['LINKUSDT', 'DAIUSDT']",1.8378224289627987e-13,1.0
BCHUSDT,"['DAIUSDT', 'LINKUSDT']",-1.868987169889591e-12,1.0
DAIUSDT,"['LINKUSDT', 'BCHUSDT']",1.8378224289627987e-13,1.0
DAIUSDT,"['BCHUSDT', 'LINKUSDT']",-1.868987169889591e-12,1.0
